Video Title,Video URL,Likes,Comment,category,Comment_clean,lang,tokens_clean
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,모든 시간이 이때로 돌아갔으면..,뉴진스,모든 시간이 이때로 돌아갔으면,ko,모든 시간 돌아가다
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,아직도 이 뮤비 처음 본 설렘 잊지 못함.. 어느 사탕신도 사탕즈 씬을 이기지 못함,뉴진스,아직도 이 뮤비 처음 본 설렘 잊지 못함 어느 사탕신도 사탕즈 씬을 이기지 못함,ko,아직도 뮤비 처음 보다 설레다 잊다 어느 사탕 신도 사탕 이기
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,There is no rainbow without sunshine,뉴진스,there is no rainbow without sunshine,en,rainbow without sunshine
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,진짜 누구 한명만 독보적으로 눈에 띄는게 아니라 한 명 한 명 전부 각인됨 민희진 천재야...,뉴진스,진짜 누구 한명만 독보적으로 눈에 띄는게 아니라 한 명 한 명 전부 각인됨 민희진 천재야,ko,누구 독보 띄다 아니다 전부 각인 민희진 천재
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,Just two days ago I was watching all the mvs of Hype Boy and I never imagined I will hear Dani leaving in two days. I just hope her the best.,뉴진스,just two days ago i was watching all the mvs of hype boy and i never imagined i will hear dani leaving in two days i just hope her the best,en,two day ago wa watching mv hype boy never imagined hear dani leaving two day hope best
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,THIS IS WHAT U CALL A GREAT PROMOTION,뉴진스,this is what u call a great promotion,en,call great promotion
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,풀장 안무씬에서 멤버마다 각자 관심있는 사람찾는 디테일 뭐야 정신이 혼미해진ㄷ,뉴진스,풀장 안무씬에서 멤버마다 각자 관심있는 사람찾는 디테일 뭐야 정신이 혼미해진,ko,안무씬 멤버 마다 각자 관심 사람 찾다 디테일 정신 혼미하다
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"NO NEWJEANS WITHOUT DANIELLE, NEWJEANS IS FIVE 🩷",뉴진스,no newjeans without danielle newjeans is five,en,newjeans without danielle newjeans five
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,I'm obsessed with the scene at 0:44...the way Danielle looks at Haerin with so much sass and the way Haerin takes the lollipop when its offered. Giving me Gossip Girl showdown vibes.,뉴진스,i m obsessed with the scene at 0 44 the way danielle looks at haerin with so much sass and the way haerin takes the lollipop when its offered giving me gossip girl showdown vibes,en,obsessed scene 44 way danielle look haerin much sas way haerin take lollipop offered giving gossip girl showdown vibe
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"어텐션 뮤비 끝나고 뮤비 네가지 링크 되었을때 ""이거 뭐지?"" 하면서 자연스럽게 클릭했던거 아직도 기억남",뉴진스,어텐션 뮤비 끝나고 뮤비 네가지 링크 되었을때 이거 뭐지 하면서 자연스럽게 클릭했던거 아직도 기억남,ko,텐션 뮤비 끝나다 뮤비 네가지 링크 되어다 자연 스럽게 클릭 아직도 기억나다
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,이 노래만 들으면 뭔가 몽글몽글함ㅠㅜ 뭐 얼마 되진 않았지만 데뷔하자마자 신드롬 일으켰던 그 때가 저절로 추억되는 느낌,뉴진스,이 노래만 들으면 뭔가 몽글몽글함 뭐 얼마 되진 않았지만 데뷔하자마자 신드롬 일으켰던 그 때가 저절로 추억되는 느낌,ko,노래 들다 뭔가 몽글몽글하다 얼마 데뷔 자마자 신드롬 일으키다 저절로 추억 느낌
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,Mannn nnnn the nostalgia is freaking intense with this one,뉴진스,mannn nnnn the nostalgia is freaking intense with this one,en,mannn nnnn nostalgia freaking intense one
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,진짜 기획력 ….멤버별로 뮤비를 뽑아서 대중에게 얼굴도 고루 각인시키고 자연스럽게 노래도 반복적으로 듣게함 …..민희진은 진짜 ….민희진이다 ……..,뉴진스,진짜 기획력 멤버별로 뮤비를 뽑아서 대중에게 얼굴도 고루 각인시키고 자연스럽게 노래도 반복적으로 듣게함 민희진은 진짜 민희진이다,ko,기획 멤버 별로 뮤비 뽑다 대중 에게 얼굴 고루 각인 시키다 자연 스럽게 노래 반복 듣다 민희진 민희진
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"좋으세요?ㅎ / ㅋㅋㅋ / 왜 웃으세요? / ㅋㅋㅋ / 좋냐구요 

18 존1나 좋다 진짜
민희진대표 역작 투어 고고씽",뉴진스,좋으세요 왜 웃으세요 좋냐구요 18 존1나 좋다 진짜 민희진대표 역작 투어 고고씽,ko,좋다 웃다 좋다 18 좋다 민희진 대표 역작 투어 고고씽
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"i will miss you forever, Danielle.️",뉴진스,i will miss you forever danielle,en,miss forever danielle
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"2026 anyone ? 
NewJeans Forever  
There is no NewJeans without Dani",뉴진스,2026 anyone newjeans forever there is no newjeans without dani,en,2026 anyone newjeans forever newjeans without dani
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,The way every MV  has a scene where the girl looks at her crush and then in this one Danielle and Haerin just look at eachother im SOBBING,뉴진스,the way every mv has a scene where the girl looks at her crush and then in this one danielle and haerin just look at eachother im sobbing,en,way every mv ha scene girl look crush one danielle haerin look eachother im sobbing
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,민희진 역작 투어 중 개좋다ㅠㅠㅠㅠ,뉴진스,민희진 역작 투어 중 개좋다,ko,민희진 역작 투어 좋다
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,I think this is one of the best girl group debut song I've ever heard.,뉴진스,i think this is one of the best girl group debut song i ve ever heard,en,think one best girl group debut song ever heard
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,I MISS NEWJEANS,뉴진스,i miss newjeans,en,miss newjeans
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"컨셉이고 홍보방식이고 참 신선하다 신선해,,,,,  느슨했던 공장같은 아이돌 산업에서 새로움을 가져다주네 최고야",뉴진스,컨셉이고 홍보방식이고 참 신선하다 신선해 느슨했던 공장같은 아이돌 산업에서 새로움을 가져다주네 최고야,ko,컨셉 이고 홍보 방식 이고 차다 신선하다 신선하다 느슨하다 공장 아이돌 산업 로움 가져다주다 최고
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,who is watching in 2026 without danielle?,뉴진스,who is watching in 2026 without danielle,en,watching 2026 without danielle
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,민희진은 이 친구들을 어떻게 키웠길래 다들 이렇게 반짝반짝 빛이 나는걸까… 연습생 때가 궁금해지는 아이돌은 처음임,뉴진스,민희진은 이 친구들을 어떻게 키웠길래 다들 이렇게 반짝반짝 빛이 나는걸까 연습생 때가 궁금해지는 아이돌은 처음임,ko,민희진 친구 어떻다 키우다 들다 이렇게 반짝반짝 나다 끄다 연습생 궁금하다 아이돌 처음
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,"what i really like about haerin is her auraa she's like a person you'll know u'll get comfortable with, the type that listens",뉴진스,what i really like about haerin is her auraa she s like a person you ll know u ll get comfortable with the type that listens,en,really like haerin auraa like person know get comfortable type listens
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,take me back to this era,뉴진스,take me back to this era,en,take back era
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,링크공개인 거 대박이다 뭔가 비밀 공간에 온 것 같음ㅎㅎ노래도 좋아서 심장 뛰어,뉴진스,링크공개인 거 대박이다 뭔가 비밀 공간에 온 것 같음 노래도 좋아서 심장 뛰어,ko,링크 공개 대박 뭔가 비밀 공간 노래 좋다 심장 뛰다
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,Danielle's vocal is so cool,뉴진스,danielle s vocal is so cool,en,danielle vocal cool
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,해린이 진짜 고양이상 그자체 짱이다,뉴진스,해린이 진짜 고양이상 그자체 짱이다,ko,해린 고양이 자체
NewJeans (뉴진스) 'Hype Boy' Official MV (DANIELLE&HAERIN ver.),https://www.youtube.com/watch?v=9wUKhEgnllc&list=RD9wUKhEgnllc&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,712527,진짜 하입보이랑 어텐션은 지금 생각해도 말이안됨 어떻게 데뷔곡이 이렇게 좋을수있지...? 다만세도 엄청 좋아했는데 내기준 그것보다 충격이었,뉴진스,진짜 하입보이랑 어텐션은 지금 생각해도 말이안됨 어떻게 데뷔곡이 이렇게 좋을수있지 다만세도 엄청 좋아했는데 내기준 그것보다 충격이었,ko,보이 어텐션 지금 생각 안되다 어떻다 데뷔 이렇게 좋다 다만세 엄청 좋아하다 기준 그것 보다 충격
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,이 그룹의 색이 너무 찐해서 대체가 불가능하네..,뉴진스,이 그룹의 색이 너무 찐해서 대체가 불가능하네,ko,그룹 찌다 대체 불가능하다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,아 진심 개빡친다.. 이렇게 완벽한 그룹을 공백기갖게하고 5인으로 못보게 만든거 하이브의 가장 큰 죄악임,뉴진스,아 진심 개빡친다 이렇게 완벽한 그룹을 공백기갖게하고 5인으로 못보게 만든거 하이브의 가장 큰 죄악임,ko,진심 빡치다 이렇게 완벽하다 그룹 공백기 갖다 보다 만들다 하이브 가장 크다 죄악
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,디토는 진짜 그 어떤 노래도 주지 못하는 뭔가가 있음.. 뉴진스 보고싶다 ㅠ,뉴진스,디토는 진짜 그 어떤 노래도 주지 못하는 뭔가가 있음 뉴진스 보고싶다,ko,디토 어떻다 노래 주지 뭔가 뉴진스 보다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,이노래만 들으면 22년 겨울로 회귀함... 솔직히 오래되지도 않았는데 왜이렇게 옛날같고 아련하냐,뉴진스,이노래만 들으면 22년 겨울로 회귀함 솔직히 오래되지도 않았는데 왜이렇게 옛날같고 아련하냐,ko,노래 들다 22년 겨울 회귀 솔직하다 오래되다 이렇게 옛날 아련하다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,I don’t care what everyone says. But I want new jeans back so much. Their vocals and performance are always something I look forward to watch. Bring back our newjeans,뉴진스,i don t care what everyone says but i want new jeans back so much their vocals and performance are always something i look forward to watch bring back our newjeans,en,care everyone say want new jean back much vocal performance always something look forward watch bring back newjeans
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,"Watching this knowing danielle is not in the group anymore is sad FOREVER  OT5  
MISS YOU DANIELLE",뉴진스,watching this knowing danielle is not in the group anymore is sad forever ot5 miss you danielle,en,watching knowing danielle group anymore sad forever ot5 miss danielle
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,"어느덧 디토의 계절이 또 왔구나🥹 보고싶다 뉴진스,,",뉴진스,어느덧 디토의 계절이 또 왔구나 보고싶다 뉴진스,ko,어느덧다 디토 계절 오다 보다 뉴진스
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,i want newjeans and their original creative team back..,뉴진스,i want newjeans and their original creative team back,en,want newjeans original creative team back
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,"뉴진스는 진짜 전설이다..
지금봐도 촌스럽지가 않아ㅠㅠ
5명 뉴진스 못 나오고 흐른 시간이 너무 아깝다 이재능ㅠㅠ",뉴진스,뉴진스는 진짜 전설이다 지금봐도 촌스럽지가 않아 5명 뉴진스 못 나오고 흐른 시간이 너무 아깝다 이재능,ko,뉴진스 전설 지금 보다 촌스럽다 뉴진스 나오다 흐르다 시간 아깝다 재능
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,이제 이런 감성이 또 나오려나 케이팝에서.. ㅠㅠ,뉴진스,이제 이런 감성이 또 나오려나 케이팝에서,ko,이제 이렇다 감성 나오다 케이팝
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,"법적인 문제는 모르겠고 뉴진스 음악 듣고싶다
레트로하면서 촌스럽지않아",뉴진스,법적인 문제는 모르겠고 뉴진스 음악 듣고싶다 레트로하면서 촌스럽지않아,ko,법적 문제 모르다 뉴진스 음악 듣다 레트로 스럽지
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,뉴진스 없는 겨울이 너무 춥다…,뉴진스,뉴진스 없는 겨울이 너무 춥다,ko,뉴진스 겨울 춥다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,겨울만 되면 디토를 들어야 하는 병이잇음,뉴진스,겨울만 되면 디토를 들어야 하는 병이잇음,ko,겨울 디토 들다 잇다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,Newjeans always will be 5,뉴진스,newjeans always will be 5,en,newjeans always
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,이 노래가 벌써 2년전 노래라니.. 시간 참 빨리 간다. 빨리 뉴진스 돌아와줬으면 좋겠다,뉴진스,이 노래가 벌써 2년전 노래라니 시간 참 빨리 간다 빨리 뉴진스 돌아와줬으면 좋겠다,ko,노래 벌써 2년 노래 라니 시간 차다 빨리 간다 빨리 뉴진스 돌아오다 주다 좋다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,솔직히 썸네일이 조회수 300만은 견인했다 ㄹㅇ,뉴진스,솔직히 썸네일이 조회수 300만은 견인했다,ko,솔직하다 썸네일 회수 300만 견인
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,기자회견보고 오신분,뉴진스,기자회견보고 오신분,ko,기자회견 보고 신분
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,이제 다시는 이런 곡 안나온다고 생각라니까 슬픔,뉴진스,이제 다시는 이런 곡 안나온다고 생각라니까 슬픔,ko,이제 다시다 이렇다 나오다 생각 라니까 슬픔
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,아... 최근 몇 년동안 이만한 여돌 없었는데ㅠㅠ,뉴진스,아 최근 몇 년동안 이만한 여돌 없었는데,ko,최근 동안 이만
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,예쁜 학생들이 선정적이지 않고도 이렇게 이쁘고 청량하게 무대를 만들수있네. 나이먹은 아줌마라 아이돌 무대 안찾아보는데 민희진 기자회견 때문에 보게됬음,뉴진스,예쁜 학생들이 선정적이지 않고도 이렇게 이쁘고 청량하게 무대를 만들수있네 나이먹은 아줌마라 아이돌 무대 안찾아보는데 민희진 기자회견 때문에 보게됬음,ko,예쁘다 학생 선정 이지 이렇게 이쁘다 청량하다 무대 만들다 나이 먹다 아줌마 아이돌 무대 찾아보다 민희진 기자회견 보다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,컨셉 은 정해져있고 어느 그룹이나 할 수있는데 뉴진스만의 느낌은 누구도 대체불가,뉴진스,컨셉 은 정해져있고 어느 그룹이나 할 수있는데 뉴진스만의 느낌은 누구도 대체불가,ko,컨셉 정해지다 어느 그룹 이나 뉴진스 만의 느낌 누구 대체 불가
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,진짜 처음 뉴진스를 봤을 때 감정을 도저히 못잊겠음 너희는 언제나 나의 최고의 소녀들이야,뉴진스,진짜 처음 뉴진스를 봤을 때 감정을 도저히 못잊겠음 너희는 언제나 나의 최고의 소녀들이야,ko,처음 뉴진스 보다 감정 도저히 잊다 너희 언제나 최고 소녀 이야
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,이런 아이돌을 잃는건 국가적 손실이다,뉴진스,이런 아이돌을 잃는건 국가적 손실이다,ko,이렇다 아이돌 잃다 국가 손실
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,그냥 순수하던 그시절이 그리움,뉴진스,그냥 순수하던 그시절이 그리움,ko,그냥 순수하다 시절 그리움
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,new jeans never die,뉴진스,new jeans never die,en,new jean never die
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,진심 얘네들좀 빨리 나오면좋겠다,뉴진스,진심 얘네들좀 빨리 나오면좋겠다,ko,진심 들다 빨리 나오다 좋다
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,진짜 얘네만큼 충격을 준 그룹이 아직까지도 없음,뉴진스,진짜 얘네만큼 충격을 준 그룹이 아직까지도 없음,ko,만큼 충격 그룹 아직 까지도
[단독샷캠4K] 뉴진스 'Ditto' 단독샷 별도녹화│NewJeans ONE TAKE STAGE @SBS Inkigayo 230115,https://www.youtube.com/watch?v=jUNz-uTF--E&list=RDjUNz-uTF--E&start_radio=1&pp=ygUJ64m07KeE7IqkoAcB,262179,뉴진스는 특별한 무언가가 있어 지금이 너무 속상해,뉴진스,뉴진스는 특별한 무언가가 있어 지금이 너무 속상해,ko,뉴진스 특별하다 무언가 지금 속상하다
